,created_at,favorite_count,id_str,is_retweet,retweet_count,source,text
1488,Fri Nov 30 20:23:09 +0000 2018,64861,1068601345949687808,False,13169,Twitter for iPhone,Great reviews on the USMCA - sooo much better than NAFTA!
1489,Fri Nov 30 20:19:12 +0000 2018,105545,1068600355225690112,False,21401,Twitter for iPhone,To the Great people of Alaska. You have been hit hard by a “big one.” Please follow the directions of the highly trained professionals who are there to help you. Your Federal Government will spare no expense. God Bless you ALL!
1490,Fri Nov 30 14:45:18 +0000 2018,125660,1068516326010830849,False,27974,Twitter for iPhone,"Just signed one of the most important, and largest, Trade Deals in U.S. and World History. The United States, Mexico and Canada worked so well together in crafting this great document. The terrible NAFTA will soon be gone. The USMCA will be fantastic for all!"
1491,Fri Nov 30 13:08:27 +0000 2018,48997,1068491952696557575,False,12170,Twitter for iPhone,"#USMCA???????????? 
https://t.co/7CYsYBYbd1"
1492,Fri Nov 30 09:59:03 +0000 2018,86967,1068444287380025344,False,19094,Twitter for iPhone,"....Lightly looked at doing a building somewhere in Russia. Put up zero money, zero guarantees and didn’t do the project. Witch Hunt!"
1493,Fri Nov 30 09:52:04 +0000 2018,156832,1068442531887632384,False,31895,Twitter for iPhone,"Oh, I get it! I am a very good developer, happily living my life, when I see our Country going in the wrong direction (to put it mildly). Against all odds, I decide to run for President &amp; continue to run my business-very legal &amp; very cool, talked about it on the campaign trail..."
1494,Fri Nov 30 03:31:14 +0000 2018,84672,1068346689784696833,False,15862,Twitter for iPhone,Arrived in Argentina with a very busy two days planned. Important meetings scheduled throughout. Our great Country is extremely well represented. Will be very productive!
1495,Fri Nov 30 03:04:34 +0000 2018,96393,1068339979250675712,False,27963,Twitter for iPhone,Alan Dershowitz: “These are not crimes. He (Mueller) has no authority to be a roving Commissioner. I don’t see any evidence of crimes.”  This is an illegal Hoax that should be ended immediately. Mueller refuses to look at the real crimes on the other side. Where is the IG REPORT?
1496,Fri Nov 30 02:50:59 +0000 2018,73215,1068336562729938945,False,19109,Twitter for iPhone,"“This demonstrates the Robert Mueller and his partisans have no evidence, not a whiff of collusion, between Trump and the Russians. Russian project legal. Trump Tower meeting (son Don), perfectly legal. He wasn’t involved with hacking.”     Gregg Jarrett.  A total Witch Hunt!"
1497,Fri Nov 30 01:41:50 +0000 2018,47793,1068319160093032448,False,9065,Twitter for iPhone,Just landed in Argentina with @FLOTUS Melania! #G20Summit https://t.co/Zg15gmPazF
1498,Fri Nov 30 00:04:23 +0000 2018,70007,1068294634160287744,False,15071,Twitter for iPhone,"As RNC Chair Ronna McDaniel oversaw history defying gains in the Senate and unprecedented fundraising strength. I have asked her to serve another term for my 2020 re-elect, because there is no one better for the job!"
1499,Thu Nov 29 22:47:59 +0000 2018,45905,1068275406141149184,False,11936,Twitter for iPhone,We have been working hard on this - and it’s only going to get better! https://t.co/MtGjmhMO8B
1500,Thu Nov 29 22:43:12 +0000 2018,52172,1068274204208812033,False,12797,Twitter for iPhone,"With all of the new books coming out you can't forget two of the great originals written by @GreggJarrett and @JudgeJeanine Pirro. Their books both went to #1. Go get them now, the phony Witch Hunt is well explained!"
1501,Thu Nov 29 22:34:18 +0000 2018,66019,1068271965343862785,False,17218,Twitter for iPhone,".@DBongino’s new book, ""Spygate: The Attempted Sabotage of Donald J. Trump,"" is terrific. He's tough, he's smart, and he really gets it. His book is on sale now, I highly recommend!"
1502,Thu Nov 29 22:14:22 +0000 2018,39316,1068266949115695104,False,8385,Twitter for iPhone,....They have really done a great job in capturing my long-held views and ideas. This book is on sale now - a terrific read of a really interesting subject!
1503,Thu Nov 29 22:14:21 +0000 2018,44479,1068266944715878402,False,9967,Twitter for iPhone,".@StephenMoore and Arthur Laffer, two very talented men, have just completed an incredible book on my Economic Policies or, as they call it, #TRUMPONOMICS...."
1504,Thu Nov 29 22:03:52 +0000 2018,53689,1068264306947411968,False,12618,Twitter for iPhone,".@SteveScalise has written an absolutely fascinating book (BACK IN THE GAME) on the world of D.C. politics, and more. He has experienced so much, in a short period of time. Few people have had his bravery or courage, and he has come all the way back. A big power and great person!"
1505,Thu Nov 29 16:34:19 +0000 2018,60098,1068181371883909121,False,13108,Twitter for iPhone,....in Argentina with President Vladimir Putin. I look forward to a meaningful Summit again as soon as this situation is resolved!
1506,Thu Nov 29 16:34:18 +0000 2018,82126,1068181367857397760,False,19346,Twitter for iPhone,"Based on the fact that the ships and sailors have not been returned to Ukraine from Russia, I have decided it would be best for all parties concerned to cancel my previously scheduled meeting...."
1507,Thu Nov 29 12:32:13 +0000 2018,94046,1068120444279103488,False,21663,Twitter for iPhone,"Billions of Dollars are pouring into the coffers of the U.S.A. because of the Tariffs being charged to China, and there is a long way to go. If companies don’t want to pay Tariffs, build in the U.S.A. Otherwise, lets just make our Country richer than ever before!"
1508,Thu Nov 29 12:16:12 +0000 2018,88691,1068116413498429445,False,23745,Twitter for iPhone,"When will this illegal Joseph McCarthy style Witch Hunt, one that has shattered so many innocent lives, ever end-or will it just go on forever? After wasting more than $40,000,000 (is that possible?), it has proven only one thing-there was NO Collusion with Russia. So Ridiculous!"
1509,Thu Nov 29 11:54:16 +0000 2018,99632,1068110895409233921,False,26413,Twitter for iPhone,"Did you ever see an investigation more in search of a crime? At the same time Mueller and the Angry Democrats aren’t even looking at the atrocious, and perhaps subversive, crimes that were committed by Crooked Hillary Clinton and the Democrats. A total disgrace!"
1510,Thu Nov 29 11:37:14 +0000 2018,83713,1068106609644183554,False,18834,Twitter for iPhone,"General Motors is very counter to what other auto, and other, companies are doing. Big Steel is opening and renovating plants all over the country. Auto companies are pouring into the U.S., including BMW, which just announced a major new plant. The U.S.A. is booming!"
1511,Thu Nov 29 04:39:03 +0000 2018,86250,1068001369746022400,False,19805,Twitter for iPhone,So much happening with the now discredited Witch Hunt. This total Hoax will be studied for years!
1512,Thu Nov 29 04:36:07 +0000 2018,78717,1068000629409398784,False,16902,Twitter for iPhone,"Sebastian Gorka, a very talented man who I got to know well while he was working at the White House, has just written an excellent book, “Why We Fight.” Much will be learned from this very good read!"
1513,Wed Nov 28 23:32:11 +0000 2018,125182,1067924142316494848,False,29737,Twitter for iPhone,"On behalf of @FLOTUS Melania and the entire Trump family, I want to wish you all a very MERRY CHRISTMAS! May this Christmas Season bring peace to your hearts, warmth to your homes, cheer to your spirits and JOY TO THE WORLD! #NCTL2018?? https://t.co/XNMJQ5JDSU"
1514,Wed Nov 28 16:09:47 +0000 2018,114488,1067812811068383232,False,27325,Twitter for iPhone,"Steel Dynamics announced that it will build a brand new 3 million ton steel mill in the Southwest that will create 600 good-paying U.S. JOBS. Steel JOBS are coming back to America, just like I predicted. Congratulations to Steel Dynamics!"
1515,Wed Nov 28 14:49:31 +0000 2018,73674,1067792610180456448,False,17602,Twitter for iPhone,".....and G.M. would not be closing their plants in Ohio, Michigan &amp; Maryland. Get smart Congress. Also, the countries that send us cars have taken advantage of the U.S. for decades. The President has great power on this issue - Because of the G.M. event, it is being studied now!"
1516,Wed Nov 28 14:43:31 +0000 2018,71225,1067791101782831104,False,17319,Twitter for iPhone,"The reason that the small truck business in the U.S. is such a go to favorite is that, for many years, Tariffs of 25% have been put on small trucks coming into our country. It is called the “chicken tax.” If we did that with cars coming in, many more cars would be built here....."
1517,Wed Nov 28 14:32:20 +0000 2018,0,1067788286222057472,True,25624,Twitter for iPhone,RT @charliekirk11: WOW - if a conservative said this they would be boycotted and not allowed back in the public arena — Hillary said “all b…
1518,Wed Nov 28 14:31:18 +0000 2018,0,1067788027110526976,True,17391,Twitter for iPhone,RT @dbongino: What the hell is this? ???? https://t.co/3haUa6XMRe
1519,Wed Nov 28 14:29:30 +0000 2018,0,1067787571089031168,True,21050,Twitter for iPhone,RT @MikePenceVP: I'm thankful for every day Hillary Clinton is not President!
1520,Wed Nov 28 13:41:29 +0000 2018,0,1067775488112902145,True,18773,Twitter for iPhone,RT @The_Trump_Train: Will CNN ever ask Border Patrol agents how they felt having large rocks chucked at them by criminal illegals?
1521,Wed Nov 28 13:41:14 +0000 2018,0,1067775425647136768,True,43379,Twitter for iPhone,"RT @The_Trump_Train: Illegals can get up to $3,874 a month under Federal Assistance program. Our social security checks are on average $120…"
1522,Wed Nov 28 13:40:48 +0000 2018,0,1067775315487924224,True,20711,Twitter for iPhone,"RT @The_Trump_Train: If GM doesn't want to keep their jobs in the United States, they should pay back the $11.2 billion bailout that was fu…"
1523,Wed Nov 28 13:40:18 +0000 2018,0,1067775191487533056,True,25619,Twitter for iPhone,RT @The_Trump_Train: https://t.co/FWJRNzBUB3
1524,Wed Nov 28 13:39:38 +0000 2018,95339,1067775022331236352,False,27912,Twitter for iPhone,"While the disgusting Fake News is doing everything within their power not to report it that way, at least 3 major players are intimating that the Angry Mueller Gang of Dems is viciously telling witnesses to lie about facts &amp; they will get relief. This is our Joseph McCarthy Era!"
1525,Wed Nov 28 03:42:08 +0000 2018,107408,1067624656943935493,False,21557,Twitter for iPhone,Congratulations to Senator Cindy Hyde-Smith on your big WIN in the Great State of Mississippi. We are all very proud of you!
1526,Wed Nov 28 03:38:48 +0000 2018,93850,1067623816921272325,False,19577,Twitter for iPhone,"Brenda Snipes, in charge of voting in Broward County, Florida, was just spotted wearing a beautiful dress with 300 I VOTED signs on it. Just kidding, she is a fine, very honorable and highly respected voting tactician!"
1527,Wed Nov 28 00:31:37 +0000 2018,110777,1067576713859817472,False,30843,Twitter for iPhone,"The Mueller Witch Hunt is a total disgrace. They are looking at supposedly stolen Crooked Hillary Clinton Emails (even though they don’t want to look at the DNC Server), but have no interest in the Emails that Hillary DELETED &amp; acid washed AFTER getting a Congressional Subpoena!"
